,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,|1x3 Cross validator
13174,42, Private,186689, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,60, United-States, <=50K.
13175,31, Private,177675, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.
13176,38, Federal-gov,337505, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K.
13177,53, Private,156148, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K.
13178,50, Self-emp-inc,209642, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,99999,0,55, United-States, >50K.
13179,62, Private,159474, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K.
13180,37, Private,75073, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K.
13181,56, Self-emp-not-inc,121362, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,40, United-States, >50K.
13182,21, Private,321369, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.
13183,43, ?,49665, HS-grad,9, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K.
13184,44, Private,219155, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.
13185,48, Private,329144, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K.
13186,40, Local-gov,161475, HS-grad,9, Married-civ-spouse, Protective-serv, Wife, Black, Female,0,0,75, United-States, <=50K.
13187,70, Self-emp-inc,99554, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K.
13188,40, Private,277488, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.
13189,27, Local-gov,286352, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K.
13190,26, Private,109457, 10th,6, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,48, United-States, <=50K.
13191,33, Private,236304, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K.
13192,35, Private,399601, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K.
13193,42, State-gov,396758, Some-college,10, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K.
13194,37, Private,21798, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K.
13195,21, ?,278130, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K.
13196,17, Private,192173, 9th,5, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K.
13197,40, Private,43546, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,48, United-States, <=50K.
13198,20, Private,87546, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K.
13199,69, Private,135891, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,7, United-States, >50K.
13200,32, Private,312923, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K.
13201,21, Private,33432, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,8, United-States, <=50K.
13202,25, Private,270379, HS-grad,9, Never-married, Tech-support, Other-relative, Black, Female,0,0,35, United-States, <=50K.
13203,17, Private,134829, 11th,7, Never-married, Other-service, Own-child, White, Male,2176,0,20, United-States, <=50K.
13204,40, Federal-gov,155106, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States, >50K.
13205,19, ?,145989, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,45, United-States, <=50K.
13206,50, Local-gov,270221, Some-college,10, Divorced, Adm-clerical, Own-child, White, Male,0,0,43, United-States, >50K.
13207,24, Private,123226, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K.
13208,23, Private,154641, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K.
13209,73, Private,145570, 7th-8th,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K.
13210,54, Private,229983, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States, <=50K.
13211,68, Self-emp-not-inc,140892, Masters,14, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,15, United-States, <=50K.
13212,45, Local-gov,278303, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.
13213,66, Private,127139, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.
13214,32, Self-emp-not-inc,360689, 11th,7, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K.
13215,24, Private,19513, HS-grad,9, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K.
13216,56, Private,50490, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K.
13217,50, Self-emp-not-inc,34067, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K.
13218,48, Private,359808, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K.
13219,28, Private,105422, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K.
13220,49, Private,28171, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Male,4787,0,40, United-States, >50K.
13221,59, State-gov,49230, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.
13222,24, Private,165107, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K.
13223,20, Private,112706, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,39, United-States, <=50K.
13224,56, Private,28297, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.
13225,53, Private,104748, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K.
13226,21, Private,129137, HS-grad,9, Never-married, Other-service, Other-relative, White, Female,1055,0,35, United-States, <=50K.
13227,30, Private,298871, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1887,45, Iran, >50K.
13228,30, Local-gov,229716, Some-college,10, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K.
13229,31, Self-emp-inc,113752, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.
13230,32, Self-emp-not-inc,198739, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K.
13231,42, Local-gov,277256, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.
13232,31, Private,114937, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.
13233,57, Private,206206, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.
13234,19, Private,197861, 12th,8, Never-married, Craft-repair, Own-child, White, Male,0,0,15, United-States, <=50K.
13235,19, Private,38925, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K.
13236,26, Private,34309, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K.
13237,24, Private,219122, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Italy, <=50K.
13238,41, Self-emp-not-inc,51494, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.
13239,55, Private,173422, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.
13240,20, ?,116773, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, ?, <=50K.
13241,33, Private,252340, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.
13242,25, Private,213799, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K.
13243,32, Local-gov,110100, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K.
13244,53, Private,146325, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K.
13245,37, Private,383352, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K.
13246,33, Private,369258, Bachelors,13, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,40, Mexico, <=50K.
13247,49, Private,239865, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K.
13248,52, Private,200783, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K.
13249,40, Private,243580, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K.
13250,36, Private,132563, Prof-school,15, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,15, United-States, >50K.
13251,41, Self-emp-not-inc,390369, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,58, United-States, >50K.
13252,25, Private,403788, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,36, United-States, <=50K.
13253,26, State-gov,68346, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,10, ?, <=50K.
13254,59, Private,136413, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K.
13255,56, Federal-gov,208791, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K.
13256,21, Private,572285, HS-grad,9, Never-married, Other-service, Other-relative, White, Female,0,0,20, United-States, <=50K.
13257,45, Private,90992, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K.
13258,18, Private,156056, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K.
13259,20, Private,194102, Some-college,10, Never-married, Prof-specialty, Other-relative, White, Male,0,0,12, United-States, <=50K.
13260,42, Private,149102, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K.
13261,41, Private,40151, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.
13262,40, Private,356934, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,45, United-States, >50K.
13263,28, Federal-gov,72514, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,72, United-States, <=50K.
13264,47, Local-gov,174126, HS-grad,9, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K.
13265,31, Private,324386, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.
13266,56, Private,159544, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K.
13267,34, Private,114691, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K.
13268,49, Private,222829, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, >50K.
13269,63, Private,298699, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.
13270,38, Private,216845, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Mexico, <=50K.
13271,44, Private,321824, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K.
13272,56, Private,97541, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States, >50K.
13273,30, Private,329425, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.
13274,38, Self-emp-inc,148287, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K.
13275,51, Local-gov,251346, 9th,5, Married-civ-spouse, Other-service, Wife, White, Female,0,0,38, Puerto-Rico, <=50K.
13276,30, Private,143766, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.
13277,56, Private,49647, Assoc-voc,11, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K.
13278,50, Private,233363, 11th,7, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K.
