,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,|1x3 Cross validator
9015,32, Private,94939, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K.
9016,29, Federal-gov,104917, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,44, United-States, <=50K.
9017,23, Private,314645, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K.
9018,81, Self-emp-not-inc,108604, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K.
9019,17, Private,153542, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K.
9020,40, Private,226902, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.
9021,19, Private,450200, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K.
9022,50, Self-emp-not-inc,279129, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K.
9023,42, Private,242619, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K.
9024,18, Self-emp-inc,357223, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K.
9025,38, Private,206951, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.
9026,67, Private,70737, 9th,5, Widowed, Handlers-cleaners, Unmarried, White, Female,0,0,32, United-States, <=50K.
9027,55, Private,200939, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K.
9028,46, Self-emp-inc,192128, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.
9029,31, Private,188798, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K.
9030,23, ?,202920, Assoc-acdm,12, Never-married, ?, Own-child, White, Female,0,0,30, United-States, <=50K.
9031,30, Private,205407, HS-grad,9, Divorced, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K.
9032,23, ?,24008, Some-college,10, Never-married, ?, Own-child, White, Male,0,1719,40, United-States, <=50K.
9033,52, Private,172962, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.
9034,63, Local-gov,83791, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,45, United-States, <=50K.
9035,69, Private,304838, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,28, United-States, <=50K.
9036,40, Private,165858, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,80, United-States, >50K.
9037,33, Private,110592, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.
9038,81, Private,164416, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K.
9039,71, Private,345339, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,28, United-States, <=50K.
9040,26, Private,129806, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K.
9041,51, Local-gov,205100, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,32, United-States, >50K.
9042,26, Local-gov,250551, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K.
9043,56, Self-emp-not-inc,285832, Masters,14, Married-civ-spouse, Sales, Wife, White, Female,0,0,70, United-States, <=50K.
9044,18, Private,338717, 11th,7, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,25, United-States, <=50K.
9045,43, State-gov,187802, Some-college,10, Separated, Craft-repair, Not-in-family, White, Male,0,0,37, United-States, <=50K.
9046,46, Private,215895, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,4787,0,60, United-States, >50K.
9047,30, Private,100135, Bachelors,13, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K.
9048,34, Private,137616, 9th,5, Never-married, Sales, Unmarried, Black, Female,0,0,35, United-States, <=50K.
9049,36, Private,341672, HS-grad,9, Married-spouse-absent, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,60, India, <=50K.
9050,44, Private,322044, Some-college,10, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K.
9051,38, Private,149347, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K.
9052,43, Self-emp-not-inc,293809, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K.
9053,46, Local-gov,93639, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K.
9054,22, ?,166297, Some-college,10, Never-married, ?, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K.
9055,61, Private,167840, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,2002,38, United-States, <=50K.
9056,31, Private,180656, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,40, ?, <=50K.
9057,41, Self-emp-not-inc,197176, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K.
9058,25, Private,207965, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K.
9059,34, Federal-gov,23940, Some-college,10, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K.
9060,39, Private,67433, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,4650,0,32, United-States, <=50K.
9061,20, Private,190916, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K.
9062,45, Private,235892, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,32, United-States, <=50K.
9063,18, Private,240767, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K.
9064,27, Private,194515, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,37, United-States, <=50K.
9065,33, Private,156464, 10th,6, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K.
9066,42, Private,117728, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K.
9067,49, Self-emp-inc,195727, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K.
9068,36, Private,133454, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.
9069,28, Private,191177, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,1726,40, United-States, <=50K.
9070,56, State-gov,71075, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K.
9071,18, Private,233740, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,18, United-States, <=50K.
9072,65, Private,185455, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K.
9073,17, Private,141445, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K.
9074,27, Private,131712, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1485,50, United-States, >50K.
9075,23, Private,210338, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K.
9076,39, Private,465334, 11th,7, Divorced, Farming-fishing, Unmarried, White, Male,0,0,1, United-States, <=50K.
9077,46, Private,168069, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K.
9078,32, Private,80557, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K.
9079,34, Private,110622, Bachelors,13, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K.
9080,26, Private,40255, Assoc-voc,11, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K.
9081,80, ?,402748, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,14, Canada, <=50K.
9082,61, Private,97030, 10th,6, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, <=50K.
9083,19, ?,39477, Some-college,10, Never-married, ?, Other-relative, White, Male,0,0,40, United-States, <=50K.
9084,31, Self-emp-not-inc,152351, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K.
9085,56, Federal-gov,229939, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K.
9086,23, Private,131230, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K.
9087,48, Private,182211, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K.
9088,73, Private,57435, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, >50K.
9089,29, ?,225654, HS-grad,9, Never-married, ?, Not-in-family, Black, Male,0,0,40, United-States, <=50K.
9090,28, Private,252424, Assoc-voc,11, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, Cambodia, <=50K.
9091,48, ?,155509, 11th,7, Divorced, ?, Unmarried, Black, Female,0,0,10, Haiti, <=50K.
9092,41, Private,29591, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,0,0,42, United-States, <=50K.
9093,28, Private,101774, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,50, United-States, >50K.
9094,37, Local-gov,74194, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K.
9095,20, Private,171156, Some-college,10, Never-married, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K.
9096,45, Private,145637, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Female,14344,0,48, United-States, >50K.
9097,34, Private,172714, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K.
9098,72, Private,188528, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Canada, >50K.
9099,54, Federal-gov,89705, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.
9100,24, Private,165107, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K.
9101,23, Private,347873, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Vietnam, <=50K.
9102,21, ?,298342, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K.
9103,49, Local-gov,53482, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K.
9104,45, Private,162958, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K.
9105,41, Self-emp-not-inc,366483, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,36, Mexico, <=50K.
9106,51, Federal-gov,335481, Some-college,10, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K.
9107,40, Private,197609, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,1340,40, United-States, <=50K.
9108,29, State-gov,160731, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Germany, <=50K.
9109,26, Private,210848, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,2635,0,35, Mexico, <=50K.
9110,59, Private,196126, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K.
9111,36, Private,201519, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K.
9112,48, Local-gov,121124, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K.
9113,22, State-gov,203518, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K.
9114,52, Private,254230, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K.
9115,39, Private,136531, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,47, United-States, <=50K.
9116,25, Private,108505, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K.
9117,37, Self-emp-not-inc,31095, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K.
9118,37, Private,149347, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.
