,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,|1x3 Cross validator
996,59, Local-gov,662460, 10th,6, Widowed, Prof-specialty, Unmarried, White, Female,0,0,15, United-States, <=50K.
997,22, Private,152328, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K.
998,40, Private,120277, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K.
999,36, Private,180278, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K.
1000,19, ?,426589, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,15, United-States, <=50K.
1001,49, Private,111558, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1977,25, United-States, >50K.
1002,18, ?,243203, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K.
1003,38, Self-emp-not-inc,195686, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Male,0,0,25, United-States, <=50K.
1004,48, Private,226696, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K.
1005,53, ?,118058, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, >50K.
1006,33, Private,172237, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, United-States, <=50K.
1007,34, Self-emp-not-inc,114074, Assoc-voc,11, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K.
1008,41, Federal-gov,171589, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, ?, >50K.
1009,20, ?,184271, Assoc-acdm,12, Never-married, ?, Own-child, White, Female,594,0,20, United-States, <=50K.
1010,58, Local-gov,218724, HS-grad,9, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K.
1011,52, Private,134190, 10th,6, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K.
1012,45, Local-gov,181964, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,47, United-States, >50K.
1013,37, Private,385330, 7th-8th,4, Separated, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K.
1014,48, Private,242406, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Dominican-Republic, <=50K.
1015,40, Federal-gov,107584, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.
1016,29, Private,127892, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K.
1017,33, Private,160261, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K.
1018,51, ?,285200, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,2105,0,24, United-States, <=50K.
1019,48, Private,153254, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,48, United-States, <=50K.
1020,36, Self-emp-not-inc,294672, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K.
1021,31, Private,145924, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,35, United-States, <=50K.
1022,41, Self-emp-not-inc,280005, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K.
1023,29, Federal-gov,66893, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K.
1024,20, Private,47039, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.
1025,53, Federal-gov,36186, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K.
1026,37, Private,159383, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K.
1027,28, Private,192010, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, United-States, <=50K.
1028,27, Private,216479, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K.
1029,57, ?,274680, Preschool,1, Separated, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K.
1030,23, Private,211345, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Nicaragua, <=50K.
1031,25, Private,203561, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,56, United-States, >50K.
1032,63, Private,170815, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K.
1033,65, Self-emp-not-inc,200565, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,18, United-States, <=50K.
1034,77, Private,89655, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.
1035,32, Private,234195, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K.
1036,40, Private,98466, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.
1037,67, Private,191437, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.
1038,35, Private,77792, HS-grad,9, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, ?, <=50K.
1039,24, Local-gov,134181, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K.
1040,53, State-gov,195690, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K.
1041,37, Self-emp-inc,94869, Masters,14, Divorced, Prof-specialty, Not-in-family, Black, Male,4787,0,40, United-States, >50K.
1042,44, State-gov,267464, Some-college,10, Separated, Tech-support, Own-child, Black, Female,0,0,40, United-States, <=50K.
1043,25, ?,257006, 11th,7, Divorced, ?, Unmarried, White, Female,0,0,40, United-States, <=50K.
1044,17, Private,81010, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K.
1045,47, Private,54260, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, United-States, >50K.
1046,62, Federal-gov,171995, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,2829,0,40, United-States, <=50K.
1047,39, Private,245665, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K.
1048,18, ?,35855, 11th,7, Never-married, ?, Own-child, White, Male,0,0,30, United-States, <=50K.
1049,32, State-gov,189838, Some-college,10, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K.
1050,25, Private,629900, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States, >50K.
1051,30, Private,84119, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K.
1052,47, Private,47343, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.
1053,40, Private,103614, 10th,6, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.
1054,38, Private,303092, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.
1055,41, State-gov,124520, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.
1056,21, Private,220857, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K.
1057,32, State-gov,247481, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K.
1058,54, Private,283281, 7th-8th,4, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States, <=50K.
1059,31, Private,25610, Preschool,1, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K.
1060,42, Private,13769, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K.
1061,23, Private,283969, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K.
1062,18, Private,185522, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,33, United-States, <=50K.
1063,65, ?,173309, 7th-8th,4, Widowed, ?, Not-in-family, White, Female,401,0,12, United-States, <=50K.
1064,37, Private,144005, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K.
1065,53, State-gov,205949, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K.
1066,50, Private,158948, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,84, United-States, <=50K.
1067,64, Private,240357, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K.
1068,55, Private,243929, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K.
1069,63, Private,201700, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K.
1070,53, Private,208402, Some-college,10, Divorced, Adm-clerical, Unmarried, Other, Female,4865,0,45, Mexico, <=50K.
1071,18, Private,120599, 11th,7, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K.
1072,33, Private,231826, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K.
1073,62, Private,499971, 11th,7, Widowed, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K.
1074,56, Private,227972, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,48, Germany, >50K.
1075,58, State-gov,299680, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,43, United-States, >50K.
1076,33, Private,231822, 10th,6, Separated, Sales, Unmarried, White, Female,0,0,38, United-States, <=50K.
1077,58, Private,185459, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K.
1078,44, Private,90582, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K.
1079,81, Private,184615, 7th-8th,4, Widowed, Machine-op-inspct, Unmarried, White, Female,1264,0,40, United-States, <=50K.
1080,28, Private,173858, HS-grad,9, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,35, China, <=50K.
1081,28, Private,132326, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K.
1082,43, Private,315037, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K.
1083,51, Private,175122, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K.
1084,23, Private,239577, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,52, United-States, <=50K.
1085,48, Self-emp-not-inc,96975, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K.
1086,45, Self-emp-inc,61885, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,48, United-States, >50K.
1087,48, Private,185870, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K.
1088,37, State-gov,142282, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K.
1089,34, Private,334744, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K.
1090,63, Self-emp-not-inc,201600, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1902,60, United-States, >50K.
1091,38, Private,34378, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.
1092,29, Private,180271, HS-grad,9, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K.
1093,33, Private,123833, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.
1094,47, Private,213304, 5th-6th,3, Separated, Other-service, Unmarried, White, Female,0,0,40, El-Salvador, <=50K.
1095,30, Private,296538, 9th,5, Divorced, Farming-fishing, Own-child, White, Male,0,0,30, United-States, <=50K.
1096,35, Private,391937, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.
1097,54, Self-emp-inc,175339, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,2415,40, United-States, >50K.
1098,26, Private,60726, Masters,14, Never-married, Exec-managerial, Not-in-family, Black, Male,6849,0,50, United-States, <=50K.
1099,39, Private,191103, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K.
1100,34, State-gov,32174, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K.
1101,55, Private,176219, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K.
1102,33, Self-emp-not-inc,294434, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,76, United-States, >50K.
1103,17, Private,310885, 7th-8th,4, Never-married, Other-service, Own-child, White, Male,0,0,36, Mexico, <=50K.
1104,27, Private,171133, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K.
1105,53, Private,162951, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,41, United-States, >50K.
1106,43, Private,223934, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.
1107,22, Private,23940, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K.
1108,52, Private,88073, Bachelors,13, Divorced, Tech-support, Unmarried, White, Female,0,0,50, United-States, <=50K.
1109,60, Private,57371, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.
1110,55, Self-emp-not-inc,73684, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,65, United-States, >50K.
1111,39, Private,107164, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K.
1112,29, Private,120126, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,40, United-States, >50K.
1113,41, Self-emp-not-inc,54611, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, United-States, >50K.
1114,61, Private,131117, HS-grad,9, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K.
1115,71, Federal-gov,101676, 10th,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K.
1116,20, Private,403965, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K.
1117,33, Private,177083, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Canada, <=50K.
1118,52, Private,173987, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K.
