,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,|1x3 Cross validator
4994,53, Self-emp-inc,368014, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K.
4995,49, ?,141483, 10th,6, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States, <=50K.
4996,35, Federal-gov,191480, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K.
4997,40, Private,202466, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K.
4998,50, ?,28765, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, >50K.
4999,35, Private,141584, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K.
5000,38, Federal-gov,143123, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.
5001,47, Private,122194, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.
5002,32, State-gov,110171, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,40, United-States, >50K.
5003,43, Self-emp-inc,342510, Bachelors,13, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,60, United-States, >50K.
5004,20, Private,42279, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K.
5005,33, Private,201122, HS-grad,9, Separated, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K.
5006,23, Private,254025, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K.
5007,50, Private,410114, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K.
5008,60, Private,320422, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,6849,0,50, United-States, <=50K.
5009,56, Private,67153, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K.
5010,37, Private,224406, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.
5011,57, Private,211678, 10th,6, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,64, United-States, <=50K.
5012,22, Private,257017, Assoc-voc,11, Never-married, Other-service, Other-relative, Black, Male,0,0,52, United-States, <=50K.
5013,48, Self-emp-inc,106232, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,48, United-States, >50K.
5014,27, State-gov,41115, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K.
5015,18, Self-emp-not-inc,161245, 12th,8, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K.
5016,41, Self-emp-not-inc,37618, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K.
5017,33, Private,321787, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K.
5018,51, Private,123011, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K.
5019,33, Local-gov,66278, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K.
5020,25, Private,181054, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K.
5021,55, Self-emp-not-inc,129786, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K.
5022,29, Private,245402, 11th,7, Divorced, Other-service, Not-in-family, White, Female,0,0,70, United-States, <=50K.
5023,24, ?,192711, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0,0,41, United-States, <=50K.
5024,41, Private,240124, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.
5025,29, Local-gov,370675, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K.
5026,39, Self-emp-not-inc,34066, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K.
5027,35, Private,53553, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,7298,0,48, United-States, >50K.
5028,20, Private,319758, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K.
5029,41, Private,43556, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K.
5030,26, Self-emp-inc,97952, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,80, United-States, <=50K.
5031,44, Private,244522, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K.
5032,32, Private,188108, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K.
5033,35, Private,187022, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K.
5034,59, State-gov,173422, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,38, United-States, <=50K.
5035,61, State-gov,103575, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Germany, <=50K.
5036,20, Private,116830, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,43, United-States, <=50K.
5037,58, Private,219504, 12th,8, Divorced, Transport-moving, Unmarried, Black, Male,0,0,45, United-States, >50K.
5038,48, Self-emp-not-inc,102102, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K.
5039,26, Private,129661, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K.
5040,28, State-gov,189346, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K.
5041,48, Private,113211, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,40, United-States, >50K.
5042,45, Private,256866, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.
5043,18, Private,186408, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,1055,0,40, United-States, <=50K.
5044,23, Private,50411, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.
5045,31, Private,118941, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K.
5046,19, ?,171868, HS-grad,9, Never-married, ?, Own-child, Black, Male,0,0,20, United-States, <=50K.
5047,35, Private,99065, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K.
5048,22, Self-emp-not-inc,238917, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K.
5049,32, Self-emp-not-inc,220740, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,60, United-States, <=50K.
5050,69, Private,192660, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K.
5051,39, Private,56962, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,43, United-States, >50K.
5052,21, ?,156780, Some-college,10, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,15, ?, <=50K.
5053,22, Private,122048, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,4416,0,40, United-States, <=50K.
5054,52, Private,172511, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, United-States, <=50K.
5055,44, Private,186790, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K.
5056,22, Private,196280, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K.
5057,49, Private,61885, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K.
5058,51, Private,143822, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.
5059,27, Private,315640, Masters,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, China, <=50K.
5060,34, Private,617917, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, >50K.
5061,20, Private,35448, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K.
5062,22, Private,124483, Bachelors,13, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,2339,40, India, <=50K.
5063,68, Private,230904, 11th,7, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,1870,35, United-States, <=50K.
5064,31, Private,164461, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,73, United-States, <=50K.
5065,22, Private,450695, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K.
5066,62, ?,352156, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K.
5067,28, Private,166634, HS-grad,9, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K.
5068,46, Private,151107, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,0,1977,60, United-States, >50K.
5069,49, Private,219751, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.
5070,40, Private,85604, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K.
5071,54, Local-gov,231482, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K.
5072,24, Private,138152, 9th,5, Never-married, Craft-repair, Other-relative, Other, Male,0,0,58, Guatemala, <=50K.
5073,27, Private,309196, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K.
5074,33, Private,91666, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.
5075,19, Private,89734, Some-college,10, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,42, United-States, <=50K.
5076,27, Private,79661, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,4386,0,40, United-States, >50K.
5077,39, Private,197150, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, El-Salvador, <=50K.
5078,29, ?,41281, Bachelors,13, Married-spouse-absent, ?, Not-in-family, White, Male,0,0,50, United-States, <=50K.
5079,29, Private,53448, 12th,8, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, China, <=50K.
5080,44, Self-emp-not-inc,255543, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,84, United-States, >50K.
5081,51, State-gov,367209, Doctorate,16, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, >50K.
5082,37, Private,226500, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K.
5083,56, Private,292710, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.
5084,19, Private,235732, 11th,7, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K.
5085,37, Private,301614, Bachelors,13, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K.
5086,18, Private,261714, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K.
5087,35, ?,35751, 1st-4th,2, Married-civ-spouse, ?, Husband, White, Male,0,0,15, United-States, <=50K.
5088,28, Private,266316, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,3464,0,35, United-States, <=50K.
5089,40, Self-emp-inc,189941, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,60, United-States, >50K.
5090,50, Self-emp-not-inc,143535, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K.
5091,31, Private,234537, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K.
5092,57, Self-emp-not-inc,181435, 11th,7, Divorced, Other-service, Unmarried, White, Male,4650,0,50, United-States, <=50K.
5093,40, Private,94210, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.
5094,44, Private,344060, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,27828,0,40, United-States, >50K.
5095,40, Private,301359, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K.
5096,42, State-gov,184527, Some-college,10, Never-married, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K.
5097,41, Federal-gov,333070, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, United-States, <=50K.
5098,23, Private,149574, Some-college,10, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K.
5099,41, Self-emp-not-inc,34037, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K.
5100,41, Self-emp-not-inc,123502, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K.
5101,29, Self-emp-not-inc,267661, Assoc-voc,11, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,75, United-States, <=50K.
5102,33, Private,109920, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K.
5103,43, Private,134120, HS-grad,9, Divorced, Sales, Other-relative, White, Female,0,0,46, United-States, <=50K.
5104,18, Private,192254, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K.
5105,67, Self-emp-not-inc,94809, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,2346,0,33, United-States, <=50K.
5106,21, Private,183789, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K.
5107,36, Private,86643, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K.
5108,22, ?,190290, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,65, United-States, <=50K.
5109,64, ?,228140, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, >50K.
5110,24, Private,198349, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K.
5111,44, Local-gov,113597, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.
5112,22, Federal-gov,280567, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,4, United-States, <=50K.
5113,60, Private,298967, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,15, United-States, <=50K.
5114,31, Self-emp-not-inc,134615, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K.
5115,74, Private,89852, 12th,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,11, United-States, <=50K.
5116,30, Private,289442, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K.
5117,29, Private,159109, 11th,7, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K.
5118,47, Private,105495, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K.
